tokenizing,stemming
"['neohistoria', 'id', 'kalau', 'dibaca', 'baik', 'lagi', 'tetep', 'keputusan', 'ada', 'di', 'tangan', 'presiden', 'apakah', 'aku', 'percaya', 'pak', 'anies', 'bakalan', 'melakukan', 'hal', 'yg', 'merugikan', 'masyrakat', 'golongan', 'tertentu', 'tentu', 'tidak', 'dan', 'terbukti', 'di', 'jkt', 'di', 'jkt', 'pula', 'dia', 'mendukung', 'minoritas', 'tanpa', 'membuat', 'yg', 'lain', 'emosi', 'dan', 'menolak', 'adem', 'dan', 'adil']",neohistoria id kalau baca baik lagi tetep putus ada di tangan presiden apakah aku percaya pak anies bakal laku hal yg rugi masyrakat golong tentu tentu tidak dan bukti di jkt di jkt pula dia dukung minoritas tanpa buat yg lain emosi dan tolak adem dan adil
"['andre', 'rosiade', 'daripada', 'kelen', 'goreng', 'goreng', 'sampah', 'mending', 'tanya', 'pak', 'aksa', 'mahmud', 'kenapa', 'sampai', 'nama', 'pak', 'anies', 'yang', 'muncul', 'di', 'pilgub', 'dki']",andre rosiade daripada kelen goreng goreng sampah mending tanya pak aksa mahmud kenapa sampai nama pak anies yang muncul di pilgub dki
"['anies', 'sosok', 'capres', 'yang', 'tidak', 'memiliki', 'adab', 'kepada', 'orang', 'yang', 'lebih', 'tua', 'gacoan', 'pagii', 'batter', 'up', 'views', 'gempa', 'anies', 'kamis', 'daesang', 'pilihan', 'terbaik', 'adidas', 'moldova', 'ulama', 'dana', 'ginting', 'bengis']",anies sosok capres yang tidak milik adab kepada orang yang lebih tua gaco pagi batter up views gempa anies kamis daesang pilih baik adidas moldova ulama dana ginting bengis
"['jenggobang', 'jakapujakesuma', 'klu', 'gak', 'punya', 'ambisi', 'itu', 'nama', 'nya', 'mayat', 'anies', 'podo', 'wae']",jenggobang jakapujakesuma klu gak punya ambisi itu nama nya mayat anies podo wae
"['kurawa', 'dari', 'kemarin', 'topiknya', 'anies', 'terus', 'bro', 'takut', 'yah']",rawa dari kemarin topik anies terus bro takut yah
"['andre', 'rosiade', 'gak', 'sadar', 'anies', 'dicalonkan', 'pks', 'sandiaga', 'yg', 'dicalonkan', 'gerindra', 'kocak']",andre rosiade gak sadar anies calon pks sandiaga yg calon gerindra kocak
"['anies', 'selalu', 'terjebak', 'dalam', 'asumsi', 'pribadi', 'tanpa', 'adanya', 'dukungan', 'bukti', 'dan', 'fakta', 'gacoan', 'pagii', 'batter', 'up', 'views', 'gempa', 'anies', 'kamis', 'daesang', 'pilihan', 'terbaik', 'adidas', 'moldova', 'ulama', 'dana', 'ginting', 'bengis']",anies selalu jebak dalam asumsi pribadi tanpa ada dukung bukti dan fakta gaco pagi batter up views gempa anies kamis daesang pilih baik adidas moldova ulama dana ginting bengis
"['tvonenews', 'rezapahleviaja', 'lalu', 'dipilih', 'sandi', 'uno', 'sekarang', 'setelah', 'tugas', 'selesai', 'aniesbaswedan', 'balik', 'ke', 'teman', 'lama', 'utl', 'berhadapan', 'dgn', 'prabowo', 'orang', 'yg', 'mengusung', 'waktu', 'anies', 'ditinggal', 'kwn', 'lama', 'dan', 'tahun', 'mencaci', 'maki', 'kerja', 'anda', 'luar', 'biasa']",tvonenews rezapahleviaja lalu pilih sandi uno sekarang telah tugas selesai aniesbaswedan balik ke teman lama utl hadap dgn prabowo orang yg usung waktu anies tinggal kwn lama dan tahun caci maki kerja anda luar biasa
"['tvonenews', 'baru', 'tahu', 'ada', 'insiden', 'ini', 'sekian', 'tahun', 'berhasil', 'diumpetin', 'dari', 'publik', 'eh', 'sekarang', 'dibuka', 'sama', 'anies', 'pantes', 'sj', 'mereka', 'berang']",tvonenews baru tahu ada insiden ini sekian tahun hasil diumpetin dari publik eh sekarang buka sama anies pantes sj mereka berang
"['anies', 'kembali', 'memperlihatkan', 'kemunafikan', 'terkait', 'sikapnya', 'terhadap', 'keberlanjutan', 'ikn', 'gacoan', 'pagii', 'batter', 'up', 'views', 'gempa', 'anies', 'kamis', 'daesang', 'pilihan', 'terbaik', 'adidas', 'moldova', 'ulama', 'dana', 'ginting', 'bengis']",anies kembali lihat munafik kait sikap hadap lanjut ikn gaco pagi batter up views gempa anies kamis daesang pilih baik adidas moldova ulama dana ginting bengis
"['kolepmaniaa', 'jakfar', 'kompascom', 'makanya', 'itu', 'kan', 'aneh', 'yg', 'dipaparkan', 'anies', 'kan', 'jelas', 'indeks', 'demokrasi', 'turun', 'kebebasan', 'berpendapat', 'terkekang', 'eh', 'tiba', 'ada', 'yg', 'bilang', 'diktator', 'sambil', 'mengungkit', 'jasa', 'nya', 'ke', 'anies', 'kan', 'aneh', 'jaka', 'sembung', 'bawa', 'golok']",kolepmaniaa jakfar kompascom makanya itu kan aneh yg papar anies kan jelas indeks demokrasi turun bebas dapat kekang eh tiba ada yg bilang diktator sambil ungkit jasa nya ke anies kan aneh jaka sembung bawa golok
"['knp', 'kalo', 'pak', 'prabowo', 'didukung', 'habib', 'luthfi', 'dan', 'babeh', 'haikal', 'engga', 'politik', 'identitas', 'sedangkan', 'pak', 'anies', 'didukung', 'hrs', 'sama', 'uas', 'malah', 'dibilang', 'politik', 'identitas', 'bukannya', 'semuanya', 'sama', 'aja', 'ya', 'mainin', 'politik', 'identitas', 'kalo', 'gt', 'termasuk', 'pak', 'ganjar', 'jg', 'muncul', 'di', 'adzan', 'maghrib', 'rcti']",knp kalo pak prabowo dukung habib luthfi dan babeh haikal engga politik identitas sedang pak anies dukung hrs sama uas malah bilang politik identitas bukan semua sama aja ya mainin politik identitas kalo gt masuk pak ganjar jg muncul di adzan maghrib rcti
"['propaganda', 'aniesbaswedan', 'prabowo', 'banyak', 'bacot', 'udah', 'melanggar', 'etika', 'konstitusi', 'gak', 'beretika', 'saat', 'debat', 'malah', 'bilang', 'anies', 'gak', 'beretika', 'rela', 'bodoh', 'demi', 'asam', 'sulfat', 'dan', 'badut']",propaganda aniesbaswedan prabowo banyak bacot udah langgar etika konstitusi gak etika saat debat malah bilang anies gak etika rela bodoh demi asam sulfat dan badut
"['akhirnya', 'anies', 'kena', 'batunya', 'karena', 'ucapannya', 'terkait', 'udara', 'ber', 'ktp', 'gacoan', 'pagii', 'batter', 'up', 'views', 'gempa', 'anies', 'kamis', 'daesang', 'pilihan', 'terbaik', 'adidas', 'moldova', 'ulama', 'dana', 'ginting', 'bengis']",akhir anies kena batu karena ucap kait udara ber ktp gaco pagi batter up views gempa anies kamis daesang pilih baik adidas moldova ulama dana ginting bengis
"['berani', 'terobos', 'area', 'penegakan', 'hukum', 'paling', 'rawan', 'dalam', 'debat', 'capres', 'reza', 'indragiri', 'siapa', 'kapolri', 'anies']",berani terobos area tega hukum paling rawan dalam debat capres reza indragiri siapa kapolri anies
"['anies', 'keok', 'daesang', 'adidas', 'singapura']",anies keok daesang adidas singapura
"['chaves', 'aniesbaswedan', 'fahrihamzah', 'gerindra', 'datuakrajoangek', 'fitnah', 'apa', 'fakta', 'ayo', 'jgn', 'bolak', 'balik', 'apa', 'yg', 'sampekan', 'pak', 'anies', 'ya', 'fakta', 'sebenarnya', 'coba', 'sebutkan', 'dimana', 'letak', 'fitnahnya', 'bisa', 'sebutkan', 'ga', 'dgn', 'data']",chaves aniesbaswedan fahrihamzah gerindra datuakrajoangek fitnah apa fakta ayo jgn bolak balik apa yg sampek pak anies ya fakta benar coba sebut mana letak fitnah bisa sebut ga dgn data
"['kisah', 'michael', 'hart', 'pria', 'yahudi', 'amerika', 'diprotes', 'dan', 'ditentang', 'saat', 'umumkan', 'nama', 'nabi', 'muhammad', 'saat', 'kuliah', 'umum', 'di', 'london', 'pagii', 'anies', 'ulama', 'gacoan', 'adidas', 'ordal', 'semalem', 'uncrush', 'kodai', 'daesang']",kisah michael hart pria yahudi amerika protes dan tentang saat umum nama nabi muhammad saat kuliah umum di london pagi anies ulama gaco adidas ordal semalem uncrush koda daesang
"['info', 'slot', 'gacor', 'hari', 'ini', 'link', 'slot', 'gacor', 'olivia', 'anies', 'prime', 'video', 'daesang', 'karina', 'dana', 'mahito', 'molly', 'islam', 'angin', 'dieng']",info slot gacor hari ini link slot gacor olivia anies prime video daesang karina dana mahito molly islam angin dieng
"['kantaldkintil', 'bukanasamgaram', 'liat', 'rekam', 'jejak', 'pas', 'jd', 'gubernur', 'aja', 'sebutin', 'hrs', 'dapet', 'apa', 'dr', 'pak', 'anies']",kantaldkintil bukanasamgaram liat rekam jejak pas jd gubernur aja sebutin hrs dapet apa dr pak anies
"['manteb', 'emang', 'menteri', 'yg', 'baru', 'ini', 'klo', 'yg', 'lama', 'kan', 'korupsi', 'dari', 'kader', 'nasdem', 'yg', 'skrng', 'dukung', 'anies']",manteb emang menteri yg baru ini klo yg lama kan korupsi dari kader nasdem yg skrng dukung anies
"['pagi', 'ini', 'jumat', 'desember', 'pak', 'anies', 'bersama', 'disabilitas', 'pada', 'hari', 'ini', 'para', 'disabilitas', 'se', 'jabodetabek', 'gaungkan', 'anies', 'presiden', 'di', 'islamic', 'center', 'kota', 'bekasi']",pagi ini jumat desember pak anies sama disabilitas pada hari ini para disabilitas se jabodetabek gaung anies presiden di islamic center kota bekas
"['analisis', 'linguistik', 'dari', 'ekspresi', 'dan', 'gaya', 'bicara', 'anies', 'prabowo', 'dan', 'ganjar', 'dalam', 'debat', 'perdana']",analisis linguistik dari ekspresi dan gaya bicara anies prabowo dan ganjar dalam debat perdana
"['narasi', 'sesat', 'pas', 'anies', 'jadi', 'gub', 'jakarta', 'emang', 'dki', 'jd', 'ibukota', 'syariah', 'islam', 'justru', 'kota', 'ramah', 'bagi', 'seluruh', 'pemeluk', 'agama', 'yg', 'ga', 'memelihara', 'kebencian', 'lihat', 'rekam', 'jejak', 'prestasi', '&', 'amp', 'sumbangsih', 'pak', 'anies', 'jgn', 'ketipu', 'narasi', 'islamophobia', 'mcm', 'itu']",narasi sesat pas anies jadi gub jakarta emang dki jd ibukota syariah islam justru kota ramah bagi seluruh peluk agama yg ga pelihara benci lihat rekam jejak prestasi  amp sumbangsih pak anies jgn tipu narasi islamophobia mcm itu
"['herculep', 'lagian', 'itu', 'anis', 'ko', 'bukan', 'anies', 'awokwokwokwok']",herculep lagi itu anis ko bukan anies awokwokwokwok
"['yang', 'ajaib', 'adalah', 'mereka', 'yg', 'paling', 'keras', 'menolak', 'rizieq', 'dan', 'asosiasinya', 'ke', 'anies', 'adalah', 'yg', 'biasanya', 'paling', 'lantang', 'pencitraan', 'progresip', 'peduli', 'kebebasan', 'berekspresi', 'demokrasi', 'ham', 'hak', 'minoritas', 'lha', 'loe', 'mau', 'diseriusi', 'bicara', 'hak', 'minoritas', 'tapi', 'seenaknya', 'menolak', 'hak', 'orang']",yang ajaib adalah mereka yg paling keras tolak rizieq dan asosiasi ke anies adalah yg biasa paling lantang citra progresip peduli bebas ekspres demokrasi ham hak minoritas lha loe mau serius bicara hak minoritas tapi enak tolak hak orang
"['ab', 'merespons', 'pengumuman', 'rakernas', 'nasdem', 'ini', 'dengan', 'apresiasi', 'yang', 'baik', 'gp', 'tetap', 'diam', 'teuku', 'umar', 'dingin', 'dingin', 'saja', 'gondangdia', 'juga', 'tawarkan', 'ganjar', 'anies', 'ini', 'ke', 'pak', 'lurah', 'pak', 'lurah', 'janjikan', 'jawaban', 'beberapa', 'waktu', 'kemudian', 'kalau', 'tak', 'salah', 'sebulan', 'dua', 'bulan']",ab respons umum rakernas nasdem ini dengan apresiasi yang baik gp tetap diam teuku umar dingin dingin saja gondangdia juga tawar ganjar anies ini ke pak lurah pak lurah janji jawab beberapa waktu kemudian kalau tak salah bulan dua bulan
"['cek', 'link', 'di', 'bio', 'tag', 'olivia', 'daesang', 'gacoan', 'batter', 'up', 'views', 'gempa', 'surabaya', 'anies', 'dana', '%', 'setiap', 'hari', 'first', 'lady', 'pilihan', 'terbaik']",cek link di bio tag olivia daesang gaco batter up views gempa surabaya anies dana  tiap hari first lady pilih baik
"['sobat', 'anies', 'partaisocmed', 'bener', 'jadi', 'akun', 'bayaran', 'dia', 'sekarang', 'partaisocmed', 'haha', 'tolol']",sobat anies partaisocmed bener jadi akun bayar dia sekarang partaisocmed haha tolol
"['ekowboy', 'semakin', 'mendekati', 'pilpres', 'semakin', 'banyak', 'dukungan', 'terhadap', 'pasangan', 'amin', 'hanya', 'anies', 'baswedan', 'sosok', 'yang', 'tepat', 'untuk', 'menjadi', 'seorang', 'presiden', 'cerdas', 'tegas', 'jujur', 'berani', 'berwibawa', 'tanggungjawab', 'dan', 'merakyat', 'kalo', 'gak', 'sekarang', 'kapan', 'lagi', 'punya', 'presiden', 'seperti', 'pak', 'anies']",ekowboy makin dekat pilpres makin banyak dukung hadap pasang amin hanya anies baswedan sosok yang tepat untuk jadi orang presiden cerdas tegas jujur berani wibawa tanggungjawab dan rakyat kalo gak sekarang kapan lagi punya presiden seperti pak anies
"['neohistoria', 'id', 'tinggal', 'si', 'anies', 'mau', 'nggak', 'menjalankan', 'fakta', 'integritas', 'dari', 'poin', 'tersebut', 'atau', 'tidak', 'semua', 'ditangan', 'anies', 'sebagai', 'capres', 'cabut', 'undang', 'undang', 'itu', 'atau', 'tetap', 'dijalankan']",neohistoria id tinggal si anies mau nggak jalan fakta integritas dari poin sebut atau tidak semua tang anies bagai capres cabut undang undang itu atau tetap jalan
"['haye', 'ini', 'berlaku', 'jg', 'utk', 'menilai', 'kubu', 'ganjar', 'dn', 'anies', 'di', 'bagian', 'mana', 'dari', 'vismis', 'mrk', 'yg', 'scr', 'legitimate', 'bs', 'kt', 'sandingkan', 'dgn', 'nazisme', 'apartheid', 'dn', 'islamisme', 'ala', 'isis', 'dlm', 'satu', 'kalimat']",haye ini laku jg utk nilai kubu ganjar dn anies di bagi mana dari vismis mrk yg scr legitimate bs kt sanding dgn nazisme apartheid dn islamisme ala isis dlm satu kalimat
"['ch', 'chotimah', 'dulu', 'mas', 'ch', 'chotimah', 'ini', 'anti', 'abud', 'anies', 'krn', 'jagoannya', 'sama', 'nyungsep', 'sekarang', 'muji', 'wan', 'abud', 'duh']",ch chotimah dulu mas ch chotimah ini anti abud anies krn jago sama nyungsep sekarang muji wan abud duh
"['anies', 'keras', 'banget', 'ternyata', 'pukulannya']",anies keras banget nyata pukul
"['apakah', 'rasa', 'keadilan', 'bisa', 'ditimbang', 'dengan', 'ini', 'anies', 'daesang', 'gacoan', 'angin', 'ordal', 'karina', 'ginting', 'first', 'lady', 'semalem', 'dieng', 'no', 'no', 'no', 'kodai', 'putus', 'pagii', 'aika', 'edutoys', 'montessori', 'anak', 'pilih', 'mainan', 'lokal', 'edukasi']",apakah rasa adil bisa timbang dengan ini anies daesang gaco angin ordal karina ginting first lady semalem dieng no no no koda putus pagi aika edutoys montessori anak pilih main lokal edukasi
"['jawaban', 'anies', 'kok', 'mutrr', 'muter', 'seperti', 'tong', 'syetan']",jawab anies kok mutrr muter seperti tong syetan
"['prabowo', 'diserang', 'tentang', 'permasalahan', 'oposisi', 'dalam', 'debat', 'pertama', 'calon', 'presiden', 'budiman', 'sudjatmiko', 'anies', 'terlalu', 'arogan', 'dan', 'lancang']",prabowo serang tentang masalah oposisi dalam debat pertama calon presiden budiman sudjatmiko anies terlalu arogan dan lancang
"['apostiera', 'kayaknya', 'pak', 'anies', 'mngkin', 'akan', 'hadir', 'dan', 'bakalan', 'muncul', 'pertanyaan', 'balik', 'dr', 'beliau', 'untuk', 'komisioner', 'dewas', 'kpk', 'soal', 'skandal', 'dan', 'tidak', 'adanya', 'integritas', 'pimpinan', 'kpk', 'sendiri']",apostiera kayak pak anies mngkin akan hadir dan bakal muncul tanya balik dr beliau untuk komisioner dewas kpk soal skandal dan tidak ada integritas pimpin kpk sendiri
"['hasbil', 'lbs', 'siap', 'tapi', 'dulu', 'skrg', 'ada', 'yg', 'lbh', 'hebat', 'pa', 'anies', 'baswedan', 'yu', 'amin', 'kan']",hasbil lbs siap tapi dulu skrg ada yg lbh hebat pa anies baswedan yu amin kan
"['prediksi', 'togel', 'china', 'pools', 'desember', 'am', 'cb', '&', 'amp', 'top', '*', '*', '*', 'top', '*', '*', '*', '*', 'top', '*', '*', '*', '*', '*', 'shio', 'ayam', 'twins']",prediksi togel china pools desember am cb  amp top    top     top      shio ayam twins
"['irawanrommi', 'taman', 'ajengcute', 'propaganda', 'kimberley', 'tjel', 'up', 'bank', 'joee', 'ndons', 'back', 'bengkeldodo', 'kasihan', 'anda', 'ya', 'pak', 'anies', 'nggak', 'pernah', 'bilang', 'saya', 'tidak', 'takut', 'tidak', 'punya', 'jabatan', 'tapi', 'nyalon', 'tiap', 'pemilu']",irawanrommi taman ajengcute propaganda kimberley tjel up bank joee ndons back bengkeldodo kasihan anda ya pak anies nggak pernah bilang saya tidak takut tidak punya jabat tapi nyalon tiap milu
"['atas', 'dasar', 'skill', 'beliau', 'yg', 'sulit', 'ditandingi', 'ini', 'maka', 'pak', 'anies', 'sangat', 'cocok', 'untuk', 'kita', 'pilih', 'sebagai', 'jubir', 'presiden']",atas dasar skill beliau yg sulit tanding ini maka pak anies sangat cocok untuk kita pilih bagai jubir presiden
"['poljokesid', 'yang', 'gk', 'milih', 'emang', 'orang', 'yg', 'gk', 'milih', 'anies', 'aja', 'sih']",poljokesid yang gk milih emang orang yg gk milih anies aja sih
"['whysooseriously', 'vivacoid', 'kelaut', 'aja', 'lo', 'ngak', 'penting', 'juga', 'masih', 'banyak', 'orang', 'waras', 'yg', 'dukun', 'anies']",whysooseriously vivacoid laut aja lo ngak penting juga masih banyak orang waras yg dukun anies
"['pakta', 'integritas', 'yg', 'ditanda', 'tangani', 'oleh', 'anies', 'dan', 'muhaimin', 'insyaallah', 'dukungan', 'dari', 'berbagai', 'kalangan', 'terus', 'mengalir', 'ke', 'pasangan', 'anies', 'dan', 'muhaimin', 'dan', 'lolos', 'ke', 'putaran', 'ke', 'aamiin']",pakta integritas yg tanda tangan oleh anies dan muhaimin insyaallah dukung dari bagai kalang terus alir ke pasang anies dan muhaimin dan lolos ke putar ke aamiin
"['alianifebriana', 'ngarang', 'anak', 'mas', 'anies', 'dan', 'mas', 'ganjar', 'pernah', 'jadi', 'kepala', 'daerah']",alianifebriana ngarang anak mas anies dan mas ganjar pernah jadi kepala daerah
"['kalau', 'anies', 'berpolitiknya', 'sepragmatis', 'itu', 'menurut', 'penglihatanku', 'sejauh', 'ini', 'berarti', 'dia', 'bisa', 'jadi', 'ukuran', 'observasi', 'artinya', 'secara', 'umum', 'diskursus', 'intelektual', 'itu', 'gak', 'laku', 'di', 'indonesia', 'pantes', 'kubu', 'sana', 'males', 'debat', 'dan', 'udahlah', 'jogetin', 'aja', 'udah', 'parah', 'kondisi', 'bangsamu']",kalau anies politik pragmatis itu turut lihat jauh ini arti dia bisa jadi ukur observasi arti cara umum diskursus intelektual itu gak laku di indonesia pantes kubu sana males debat dan udahlah jogetin aja udah parah kondisi bangsa
"['anies', 'bagai', 'kacang', 'lupa', 'kulitnya']",anies bagai kacang lupa kulit
"['apakah', 'ini', 'pertanda', 'bahwa', 'anies', 'melihat', 'diskursus', 'gagasan', 'intelektual', 'tidak', 'efektif', 'menaikkan', 'elektabilitasnya', 'dan', 'akhirnya', 'dia', 'menggunakan', 'gaya', 'lama', 'yang', 'namanya', 'politik', 'pasti', 'pragmatis', 'sudah', 'keluar', 'dana', 'besar', 'end', 'goals', 'nya', 'harus', 'menang', 'mau', 'itu', 'ordal', 'ataupun', 'idenpol']",apakah ini tanda bahwa anies lihat diskursus gagas intelektual tidak efektif naik elektabilitasnya dan akhir dia guna gaya lama yang nama politik pasti pragmatis sudah keluar dana besar end goals nya harus menang mau itu ordal atau idenpol
"['olink', 'satriohendri', 'pak', 'anies', 'itu', 'bagus', 'tapi', 'dari', 'awal', 'kenapa', 'menyerang', 'prabowo', 'terus', 'kan', 'ada', 'cawapres', 'nya']",olink satriohendri pak anies itu bagus tapi dari awal kenapa serang prabowo terus kan ada cawapres nya
"['makamah', 'konstitusi', 'mk', 'kita', 'kenape', 'bermasalah', 'mulu', 'capres', 'bowo', 'buka', 'aib', 'anies', 'datengin', 'rumahnya', 'buat', 'menang', 'pilgub', 'dki', 'bowo', 'bilang', 'ga', 'nyari', 'jabatan', 'terus', 'ngapain', 'capres', 'wkwk', 'udh', 'pilihan', 'terbaik', 'ya', 'nomer', 'urut', 'ganjar']",makamah konstitusi mk kita kenape masalah mulu capres bowo buka aib anies datengin rumah buat menang pilgub dki bowo bilang ga nyari jabat terus ngapain capres wkwk udh pilih baik ya nomer urut ganjar
"['chaves', 'ahora', 'baila', 'aniesbaswedan', 'fahrihamzah', 'gerindra', 'datuakrajoangek', 'anies', 'gak', 'pernah', 'menculik', 'kok', 'dituduh', 'penjahat', 'kocak']",chaves ahora baila aniesbaswedan fahrihamzah gerindra datuakrajoangek anies gak pernah culik kok tuduh jahat kocak
"['biasaa', 'itu', 'semua', 'krn', 'kebakaran', 'jenggot', 'sampe', 'takut', 'setengah', 'mati', 'brarti', 'demi', 'gadukung', 'anies', 'sampe', 'fitnah', 'dan', 'caci', 'maki', 'ulama', 'astaghfirullah', 'inget', 'azab', 'byk', 'istighfar', 'mending']",biasaa itu semua krn bakar jenggot sampe takut tengah mati brarti demi gadukung anies sampe fitnah dan caci maki ulama astaghfirullah inget azab byk istighfar mending
"['mulai', 'melakukan', 'nt', 'si']",mulai laku nt si
"['berkesempatan', 'untuk', 'berdiskusi', 'dengan', 'para', 'pemuda', 'di', 'jambi', 'yang', 'memiliki', 'semangat', 'untuk', 'perubahan', 'indonesia', 'kami', 'diskusi', 'mulai', 'dari', 'persoalan', 'pendidikan', 'konflik', 'agraria', 'teknologi', 'keamanan', 'data', 'hingga', 'kebijakan', 'pembangunan', 'yang', 'akan', 'diambil', 'begitu', 'terpilih', 'jadi', 'presiden']",sempat untuk diskus dengan para pemuda di jambi yang milik semangat untuk ubah indonesia kami diskusi mulai dari soal didik konflik agraria teknologi aman data hingga bijak bangun yang akan ambil begitu pilih jadi presiden
"['vivacoid', 'anies', 'levelnya', 'ketua', 'demo', 'protes', 'trus', 'tp', 'ga', 'ngerti', 'mssalah']",vivacoid anies level ketua demo protes trus tp ga ngerti mssalah
