tokenizing,stemming
"['jakarta', 'akan', 'menjadi', 'lebih', 'aman', 'dan', 'nyaman', 'dengan', 'kepemimpinan', 'yang', 'penuh', 'kepedulian', 'seperti', 'yang', 'diwakili', 'oleh', 'mas', 'ganjar', 'bacot', 'gp', 'presiden']",jakarta akan jadi lebih aman dan nyaman dengan pimpin yang penuh peduli seperti yang wakil oleh mas ganjar bacot gp presiden
"['kombinasi', 'ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'adalah', 'formula', 'yang', 'bisa', 'membawa', 'indonesia', 'ke', 'arah', 'yang', 'lebih', 'baik', 'beckhamdaffa', 'gp', 'presiden']",kombinasi ganjar pranowo dan mahfud md adalah formula yang bisa bawa indonesia ke arah yang lebih baik beckhamdaffa gp presiden
"['kehangatan', 'keluarga', 'mas', 'ganjar', 'pranowo', 'adalah', 'bukti', 'bahwa', 'integritas', 'dan', 'kebersamaan', 'dapat', 'menjadi', 'pondasi', 'yang', 'kokoh', 'dalam', 'kepemimpinan', 'scarylion', 'gp', 'presiden']",hangat keluarga mas ganjar pranowo adalah bukti bahwa integritas dan sama dapat jadi pondasi yang kokoh dalam pimpin scarylion gp presiden
"['ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'adalah', 'pilihan', 'tepat', 'untuk', 'memimpin', 'indonesia', 'kemesraan', 'keluarga', 'mereka', 'adalah', 'cermin', 'dari', 'kepemimpinan', 'yang', 'hangat', 'dan', 'peduli', 'terhadap', 'rakyat', 'vipeaceful', 'gp', 'presiden']",ganjar pranowo dan pak mahfud md adalah pilih tepat untuk pimpin indonesia mesra keluarga mereka adalah cermin dari pimpin yang hangat dan peduli hadap rakyat vipeaceful gp presiden
"['ganjar', 'pranowo', 'keluarga', 'anda', 'adalah', 'cerminan', 'dari', 'kepemimpinan', 'yang', 'mendalam', 'dan', 'penuh', 'perhatian', 'kitimunlaut', 'gp', 'presiden']",ganjar pranowo keluarga anda adalah cermin dari pimpin yang dalam dan penuh perhati kitimunlaut gp presiden
"['dukungan', 'penuh', 'untuk', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'sebagai', 'pemimpin', 'yang', 'mampu', 'menggabungkan', 'keakraban', 'keluarga', 'dengan', 'kepemimpinan', 'yang', 'kuat', 'shizuka', 'gp', 'presiden']",dukung penuh untuk mas ganjar pranowo dan pak mahfud md bagai pimpin yang mampu gabung akrab keluarga dengan pimpin yang kuat shizuka gp presiden
"['semoga', 'keakraban', 'keluarga', 'bapak', 'ganjar', 'pranowo', 'menjadi', 'inspirasi', 'bagi', 'pemimpin', 'lainnya', 'sukasukae', 'gp', 'presiden']",moga akrab keluarga bapak ganjar pranowo jadi inspirasi bagi pimpin lain sukasukae gp presiden
"['semangat', 'berkeluarga', 'ganjar', 'pranowo', 'dapat', 'dijadikan', 'cermin', 'bagi', 'kita', 'semua', 'dalam', 'kesibukan', 'politik', 'tetap', 'menjaga', 'kebersamaan', 'adalah', 'kunci', 'keberhasilan', 'lokermakassarid', 'gp', 'presiden']",semangat keluarga ganjar pranowo dapat jadi cermin bagi kita semua dalam sibuk politik tetap jaga sama adalah kunci hasil lokermakassarid gp presiden
"['keakraban', 'ganjar', 'pranowo', 'dengan', 'keluarganya', 'mengingatkan', 'kita', 'bahwa', 'seorang', 'pemimpin', 'tidak', 'boleh', 'kehilangan', 'akar', 'dan', 'nilai', 'nilai', 'kekeluargaannya', 'lordmaguire', 'gp', 'presiden']",akrab ganjar pranowo dengan keluarga ingat kita bahwa orang pimpin tidak boleh hilang akar dan nilai nilai keluarga lordmaguire gp presiden
"['kedewasaan', 'ganjar', 'pranowo', 'dalam', 'membina', 'keluarga', 'menjadi', 'bukti', 'bahwa', 'dia', 'dapat', 'membimbing', 'bangsa', 'ini', 'dengan', 'bijaksana', 'variabelx', 'gp', 'presiden']",dewasa ganjar pranowo dalam bina keluarga jadi bukti bahwa dia dapat bimbing bangsa ini dengan bijaksana variabelx gp presiden
"['semakin', 'yakin', 'bahwa', 'mas', 'ganjar', 'dan', 'pak', 'mahfud', 'md', 'adalah', 'tandem', 'yang', 'tepat', 'untuk', 'memimpin', 'negeri', 'ini', 'mengingat', 'komitmen', 'mereka', 'terhadap', 'kepentingan', 'rakyat', 'dan', 'nilai', 'nilai', 'keluarga', 'yang', 'dijunjung', 'tinggi', 'taka', 'gp', 'presiden']",makin yakin bahwa mas ganjar dan pak mahfud md adalah tandem yang tepat untuk pimpin negeri ini ingat komitmen mereka hadap penting rakyat dan nilai nilai keluarga yang junjung tinggi taka gp presiden
"['ganjar', 'pranowo', 'teladan', 'keakraban', 'dalam', 'keluarga', 'menjadi', 'motivasi', 'bagi', 'masyarakat', 'jatim', 'sukinyemil', 'gp', 'presiden']",ganjar pranowo teladan akrab dalam keluarga jadi motivasi bagi masyarakat jatim sukinyemil gp presiden
"['kemesraan', 'ganjar', 'pranowo', 'dengan', 'keluarganya', 'menciptakan', 'keyakinan', 'bahwa', 'kepemimpinan', 'mereka', 'akan', 'memberikan', 'dampak', 'positif', 'bagi', 'seluruh', 'masyarakat', 'aii', 'aurel', 'gp', 'presiden']",mesra ganjar pranowo dengan keluarga cipta yakin bahwa pimpin mereka akan beri dampak positif bagi seluruh masyarakat aii aurel gp presiden
"['okezonenews', 'masyarakat', 'kabupaten', 'bekasi', 'memberikan', 'sambutan', 'hangat', 'menciptakan', 'momen', 'yang', 'tak', 'terlupakan', 'bagi', 'ganjar', 'pranowo']",okezonenews masyarakat kabupaten bekas beri sambut hangat cipta momen yang tak lupa bagi ganjar pranowo
"['ganjar', 'pranowo', 'gubernur', 'yang', 'tidak', 'hanya', 'dihormati', 'tapi', 'juga', 'dicintai', 'karena', 'kehangatan', 'dan', 'keceriaannya', 'bbhumbh', 'gp', 'presiden']",ganjar pranowo gubernur yang tidak hanya hormat tapi juga cinta karena hangat dan ceria bbhumbh gp presiden
"['kehangatan', 'keluarga', 'ganjar', 'pranowo', 'adalah', 'bahan', 'bakar', 'semangat', 'untuk', 'membangun', 'negeri', 'ini', 'dengan', 'cinta', 'solihinv', 'gp', 'presiden']",hangat keluarga ganjar pranowo adalah bahan bakar semangat untuk bangun negeri ini dengan cinta solihinv gp presiden
"['masyarakat', 'jatim', 'yakin', 'bahwa', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'adalah', 'pemimpin', 'yang', 'mampu', 'membawa', 'perubahan', 'positif', 'dalam', 'skala', 'besar', 'shxnhua', 'gp', 'presiden']",masyarakat jatim yakin bahwa mas ganjar pranowo dan pak mahfud md adalah pimpin yang mampu bawa ubah positif dalam skala besar shxnhua gp presiden
"['semakin', 'terlihat', 'bahwa', 'ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'adalah', 'pemimpin', 'yang', 'memahami', 'esensi', 'kehidupan', 'keluarga', 'ugmzonasi', 'gp', 'presiden']",makin lihat bahwa ganjar pranowo dan mahfud md adalah pimpin yang paham esensi hidup keluarga ugmzonasi gp presiden
"['kebersamaan', 'mas', 'ganjar', 'dengan', 'keluarganya', 'adalah', 'modal', 'emosional', 'yang', 'akan', 'memotivasi', 'beliau', 'dalam', 'mengemban', 'tugas', 'negara', 'dongsitcheng', 'gp', 'presiden']",sama mas ganjar dengan keluarga adalah modal emosional yang akan motivasi beliau dalam emban tugas negara dongsitcheng gp presiden
"['ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'pilihan', 'yang', 'menjanjikan', 'kebijakan', 'yang', 'berpihak', 'pada', 'kesejahteraan', 'rakyat', 'satt', 'ois', 'gp', 'presiden']",ganjar pranowo dan mahfud md pilih yang janji bijak yang pihak pada sejahtera rakyat satt ois gp presiden
"['kebersamaan', 'keluarga', 'ganjar', 'pranowo', 'menciptakan', 'citra', 'positif', 'bahwa', 'beliau', 'adalah', 'pemimpin', 'yang', 'mencintai', 'keluarga', 'dan', 'rakyatnya', 'diduseemybf', 'gp', 'presiden']",sama keluarga ganjar pranowo cipta citra positif bahwa beliau adalah pimpin yang cinta keluarga dan rakyat diduseemybf gp presiden
"['ganjar', 'pranowo', 'semoga', 'kepedulianmu', 'pada', 'keluarga', 'juga', 'dapat', 'diterjemahkan', 'dalam', 'kebijakan', 'pro', 'rakyat', 'cokecaine', 'gp', 'presiden']",ganjar pranowo moga peduli pada keluarga juga dapat terjemah dalam bijak pro rakyat cokecaine gp presiden
"['semoga', 'kebersamaan', 'keluarga', 'ganjar', 'pranowo', 'membawa', 'keberkahan', 'dalam', 'setiap', 'langkah', 'kepemimpinan', 'sukakecap', 'gp', 'presiden']",moga sama keluarga ganjar pranowo bawa berkah dalam tiap langkah pimpin sukakecap gp presiden
"['semangat', 'untuk', 'mas', 'ganjar', 'pranowo', 'sebagai', 'calon', 'presiden', 'semoga', 'membawa', 'perubahan', 'yang', 'signifikan', 'di', 'tingkat', 'nasional', 'vakhaa', 'gp', 'presiden']",semangat untuk mas ganjar pranowo bagai calon presiden moga bawa ubah yang signifikan di tingkat nasional vakhaa gp presiden
"['semoga', 'jakarta', 'mendapatkan', 'pemimpin', 'sebaik', 'pak', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'kedua', 'pemimpin', 'ini', 'akan', 'membawa', 'perubahan', 'positif', 'berkahsinarjaya', 'gp', 'presiden']",moga jakarta dapat pimpin baik pak ganjar pranowo dan pak mahfud md dua pimpin ini akan bawa ubah positif berkahsinarjaya gp presiden
"['keakraban', 'keluarga', 'ganjar', 'adalah', 'cermin', 'bahwa', 'keberhasilan', 'seorang', 'pemimpin', 'tidak', 'hanya', 'diukur', 'dari', 'pencapaian', 'politik', 'tapi', 'juga', 'keberhasilan', 'dalam', 'membangun', 'kehidupan', 'pribadi', 'yang', 'bahagia', 'tortoise', 'gp', 'presiden']",akrab keluarga ganjar adalah cermin bahwa hasil orang pimpin tidak hanya ukur dari capai politik tapi juga hasil dalam bangun hidup pribadi yang bahagia tortoise gp presiden
"['kemesraan', 'ganjar', 'pranowo', 'dengan', 'keluarganya', 'menjadi', 'bukti', 'bahwa', 'kepemimpinan', 'yang', 'inklusif', 'adalah', 'kunci', 'utama', 'dalam', 'melayani', 'rakyat', 'twentythreesvn', 'gp', 'presiden']",mesra ganjar pranowo dengan keluarga jadi bukti bahwa pimpin yang inklusif adalah kunci utama dalam layan rakyat twentythreesvn gp presiden
"['kebersamaan', 'ganjar', 'pranowo', 'dengan', 'keluarganya', 'mengingatkan', 'kita', 'bahwa', 'seorang', 'pemimpin', 'harus', 'memiliki', 'hati', 'yang', 'penuh', 'cinta', 'dan', 'kepedulian', 'unamemanu', 'gp', 'presiden']",sama ganjar pranowo dengan keluarga ingat kita bahwa orang pimpin harus milik hati yang penuh cinta dan peduli unamemanu gp presiden
"['okezonenews', 'ganjar', 'pranowo', 'melihat', 'target', 'pertumbuhan', 'ekonomi', 'sebagai', 'tonggak', 'penting', 'dalam', 'membangun', 'masa', 'depan', 'indonesia']",okezonenews ganjar pranowo lihat target tumbuh ekonomi bagai tonggak penting dalam bangun masa depan indonesia
"['ganjar', 'pranowo', 'adalah', 'contoh', 'bahwa', 'seorang', 'pemimpin', 'harus', 'memiliki', 'keseimbangan', 'antara', 'tanggung', 'jawab', 'negara', 'dan', 'keluarga', 'deathvoidd', 'gp', 'presiden']",ganjar pranowo adalah contoh bahwa orang pimpin harus milik imbang antara tanggung jawab negara dan keluarga deathvoidd gp presiden
"['keluarga', 'yang', 'bahagia', 'adalah', 'pondasi', 'utama', 'bagi', 'pemimpin', 'yang', 'bijaksana', 'seperti', 'ganjar', 'pranowo', 'elfarafhr', 'gp', 'presiden']",keluarga yang bahagia adalah pondasi utama bagi pimpin yang bijaksana seperti ganjar pranowo elfarafhr gp presiden
"['kemesraan', 'keluarga', 'ganjar', 'pranowo', 'menjadi', 'bukti', 'bahwa', 'beliau', 'adalah', 'pemimpin', 'yang', 'memiliki', 'hati', 'nurani', 'yang', 'besar', 'utte', 'gp', 'presiden']",mesra keluarga ganjar pranowo jadi bukti bahwa beliau adalah pimpin yang milik hati nurani yang besar utte gp presiden
"['sukses', 'untuk', 'mas', 'ganjar', 'pranowo', 'sebagai', 'calon', 'presiden', 'semoga', 'membawa', 'indonesia', 'menuju', 'masa', 'depan', 'yang', 'lebih', 'baik', 'uwillknov', 'gp', 'presiden']",sukses untuk mas ganjar pranowo bagai calon presiden moga bawa indonesia tuju masa depan yang lebih baik uwillknov gp presiden
"['kehangatan', 'keluarga', 'mas', 'ganjar', 'pranowo', 'menciptakan', 'energi', 'positif', 'yang', 'sangat', 'dibutuhkan', 'dalam', 'memimpin', 'sebuah', 'daerah', 'llaqwa', 'gp', 'presiden']",hangat keluarga mas ganjar pranowo cipta energi positif yang sangat butuh dalam pimpin buah daerah llaqwa gp presiden
"['sukses', 'terus', 'untuk', 'mas', 'ganjar', 'dan', 'pak', 'mahfud', 'md', 'semoga', 'kebersamaan', 'keluarga', 'membawa', 'keberkahan', 'bagi', 'jatim', 'thioyusuf', 'gp', 'presiden']",sukses terus untuk mas ganjar dan pak mahfud md moga sama keluarga bawa berkah bagi jatim thioyusuf gp presiden
"['sukses', 'selalu', 'untuk', 'pak', 'ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'semoga', 'terus', 'bersatu', 'membangun', 'jakarta', 'yang', 'lebih', 'baik', 'blablabrother', 'gp', 'presiden']",sukses selalu untuk pak ganjar pranowo dan mahfud md moga terus satu bangun jakarta yang lebih baik blablabrother gp presiden
"['keakraban', 'keluarga', 'ganjar', 'pranowo', 'memberikan', 'keyakinan', 'bahwa', 'dia', 'adalah', 'pemimpin', 'yang', 'dapat', 'dipercaya', 'untuk', 'memimpin', 'jakarta', 'awncuddl', 'gp', 'presiden']",akrab keluarga ganjar pranowo beri yakin bahwa dia adalah pimpin yang dapat percaya untuk pimpin jakarta awncuddl gp presiden
"['semoga', 'kebahagiaan', 'keluarga', 'mas', 'ganjar', 'dapat', 'menjadi', 'energi', 'positif', 'untuk', 'menjadikan', 'jakarta', 'lebih', 'baik', 'lexicon', 'gp', 'presiden']",moga bahagia keluarga mas ganjar dapat jadi energi positif untuk jadi jakarta lebih baik lexicon gp presiden
"['keakraban', 'mas', 'ganjar', 'dengan', 'anak', 'anaknya', 'menciptakan', 'iklim', 'keluarga', 'yang', 'penuh', 'kehangatan', 'sn', 'banyuwangi', 'gp', 'presiden']",akrab mas ganjar dengan anak anak cipta iklim keluarga yang penuh hangat sn banyuwangi gp presiden
"['semangat', 'kebersamaan', 'dalam', 'keluarga', 'mas', 'ganjar', 'adalah', 'fondasi', 'yang', 'kuat', 'untuk', 'membangun', 'persatuan', 'di', 'kalangan', 'masyarakat', 'jatim', 'suleh', 'gp', 'presiden']",semangat sama dalam keluarga mas ganjar adalah fondasi yang kuat untuk bangun satu di kalang masyarakat jatim suleh gp presiden
"['sukses', 'untuk', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'kedekatan', 'mereka', 'menunjukkan', 'bahwa', 'mereka', 'adalah', 'pasangan', 'yang', 'solid', 'untuk', 'memimpin', 'jatim', 'strawmilee', 'gp', 'presiden']",sukses untuk mas ganjar pranowo dan pak mahfud md dekat mereka tunjuk bahwa mereka adalah pasang yang solid untuk pimpin jatim strawmilee gp presiden
"['kedekatan', 'ganjar', 'pranowo', 'dengan', 'keluarganya', 'menciptakan', 'aura', 'positif', 'mari', 'dukung', 'mereka', 'untuk', 'mewujudkan', 'perubahan', 'yang', 'berdampak', 'positif', 'bagi', 'masyarakat', 'umambaggin', 'gp', 'presiden']",dekat ganjar pranowo dengan keluarga cipta aura positif mari dukung mereka untuk wujud ubah yang dampak positif bagi masyarakat umambaggin gp presiden
"['ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'pasangan', 'yang', 'diharapkan', 'mampu', 'membawa', 'jatim', 'ke', 'level', 'yang', 'lebih', 'tinggi', 'dukungan', 'kita', 'untuk', 'kalian', 'val', 'gp', 'presiden']",ganjar pranowo dan mahfud md pasang yang harap mampu bawa jatim ke level yang lebih tinggi dukung kita untuk kalian val gp presiden
"['pak', 'ganjar', 'dan', 'pak', 'mahfud', 'md', 'semoga', 'visi', 'dan', 'misi', 'mereka', 'dapat', 'mewujudkan', 'jakarta', 'yang', 'lebih', 'baik', 'dan', 'sejahtera', 'berkahcabe', 'gp', 'presiden']",pak ganjar dan pak mahfud md moga visi dan misi mereka dapat wujud jakarta yang lebih baik dan sejahtera berkahcabe gp presiden
"['ganjar', 'pranowo', 'pemimpin', 'yang', 'memahami', 'bahwa', 'kebahagiaan', 'keluarga', 'menjadi', 'pondasi', 'kebahagiaan', 'bangsa', 'uva', 'amsterdam', 'gp', 'presiden']",ganjar pranowo pimpin yang paham bahwa bahagia keluarga jadi pondasi bahagia bangsa uva amsterdam gp presiden
"['ganjar', 'pranowo', 'sebagai', 'pemimpin', 'yang', 'dekat', 'dengan', 'keluarga', 'memberikan', 'harapan', 'akan', 'terwujudnya', 'kepemimpinan', 'yang', 'tulus', 'dan', 'peduli', 'terhadap', 'rakyat', 'dimana', 'gp', 'presiden']",ganjar pranowo bagai pimpin yang dekat dengan keluarga beri harap akan wujud pimpin yang tulus dan peduli hadap rakyat mana gp presiden
"['semoga', 'kepedulian', 'ganjar', 'pranowo', 'terhadap', 'keluarga', 'dapat', 'diwujudkan', 'dalam', 'kebijakan', 'pro', 'rakyat', 'di', 'dki', 'jakarta', 'duld', 'gp', 'presiden']",moga peduli ganjar pranowo hadap keluarga dapat wujud dalam bijak pro rakyat di dki jakarta duld gp presiden
"['sukses', 'untuk', 'ganjar', 'pranowo', 'semoga', 'kebijakan', 'kebijakannya', 'mencerminkan', 'kepedulian', 'dan', 'keakraban', 'keluarganya', 'cringecum', 'gp', 'presiden']",sukses untuk ganjar pranowo moga bijak bijak cermin peduli dan akrab keluarga cringecum gp presiden
"['mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'adalah', 'harapan', 'baru', 'bagi', 'indonesia', 'dengan', 'dedikasi', 'mereka', 'terhadap', 'kepentingan', 'rakyat', 'thebrightnes', 'gp', 'presiden']",mas ganjar pranowo dan pak mahfud md adalah harap baru bagi indonesia dengan dedikasi mereka hadap penting rakyat thebrightnes gp presiden
"['ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'duo', 'yang', 'memiliki', 'kehangatan', 'keluarga', 'yang', 'membawa', 'kebahagiaan', 'untuk', 'seluruh', 'bangsa', 'ruifaa', 'gp', 'presiden']",ganjar pranowo dan mahfud md duo yang milik hangat keluarga yang bawa bahagia untuk seluruh bangsa ruifaa gp presiden
"['semoga', 'hubungan', 'akrab', 'antara', 'ganjar', 'pranowo', 'dan', 'keluarganya', 'menjadi', 'inspirasi', 'untuk', 'membangun', 'persatuan', 'di', 'seluruh', 'jatim', 'seulgimmy', 'gp', 'presiden']",moga hubung akrab antara ganjar pranowo dan keluarga jadi inspirasi untuk bangun satu di seluruh jatim seulgimmy gp presiden
"['kebersamaan', 'keluarga', 'mas', 'ganjar', 'pranowo', 'adalah', 'bukti', 'nyata', 'bahwa', 'keberhasilan', 'seorang', 'pemimpin', 'dimulai', 'dari', 'keharmonisan', 'dalam', 'keluarga', 'sugacandii', 'gp', 'presiden']",sama keluarga mas ganjar pranowo adalah bukti nyata bahwa hasil orang pimpin mulai dari harmonis dalam keluarga sugacandii gp presiden
"['all', 'in', 'total', 'dukung', 'pak', 'ganjar', 'mahfud']",all in total dukung pak ganjar mahfud
"['kemesraan', 'dalam', 'keluarga', 'ganjar', 'pranowo', 'adalah', 'cerminan', 'bahwa', 'keberhasilan', 'pribadi', 'dapat', 'menciptakan', 'pemimpin', 'yang', 'lebih', 'baik', 'saturnusnea', 'gp', 'presiden']",mesra dalam keluarga ganjar pranowo adalah cermin bahwa hasil pribadi dapat cipta pimpin yang lebih baik saturnusnea gp presiden
"['kebersamaan', 'ganjar', 'pranowo', 'dengan', 'keluarganya', 'menjadi', 'bukti', 'bahwa', 'dia', 'adalah', 'pemimpin', 'yang', 'memiliki', 'kepedulian', 'tinggi', 'terhadap', 'rakyatnya', 'alamsah', 'gp', 'presiden']",sama ganjar pranowo dengan keluarga jadi bukti bahwa dia adalah pimpin yang milik peduli tinggi hadap rakyat alamsah gp presiden
"['mahfud', 'md', 'semoga', 'kepedulian', 'dan', 'kebersamaan', 'anda', 'dapat', 'menjadi', 'kontribusi', 'positif', 'untuk', 'kepemimpinan', 'bersama', 'ganjar', 'pranowo', 'ikhwantria', 'gp', 'presiden']",mahfud md moga peduli dan sama anda dapat jadi kontribusi positif untuk pimpin sama ganjar pranowo ikhwantria gp presiden
